Id,Product Name,Energy (kcal),Fat Level (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
5022.0,Oat Milk,69.0,7.79,3.82,11.04,3.13,0.03,2.54,0.66,102.0
5023.0,Skim Milk,48.0,3.39,1.23,8.07,1.12,0.8,,0.41,108.0
5024.0,Whole Milk,58.0,4.11,0.9,7.09,5.21,0.7,5.49,0.19,136.0
5025.0,Skim Milk,53.0,2.26,2.71,5.8,6.71,0.64,2.79,0.95,98.0
5026.0,Whole Milk,65.0,4.55,4.63,1.84,3.69,0.73,3.7,0.23,142.0
,Almond Milk,76.0,,3.08,3.39,2.72,0.86,4.6,0.51,116.0
5028.0,Almond Milk,74.0,7.84,0.81,3.56,5.0,0.55,1.54,0.93,118.0
5029.0,Whole Milk,,1.01,2.78,9.66,7.69,0.07,7.98,0.48,83.0
5030.0,2% Milk,52.0,,1.68,3.83,5.26,0.08,1.74,0.93,
5031.0,Soy Milk,56.0,7.66,2.99,,5.22,0.31,7.45,0.02,80.0
5032.0,Cashew Milk,80.0,5.83,4.95,4.54,9.15,0.61,5.38,0.17,116.0
5033.0,Oat Milk,,7.24,0.7,10.38,6.1,0.93,3.01,0.13,130.0
,Skim Milk,48.0,1.13,0.65,9.05,4.83,0.28,7.32,0.89,150.0
5035.0,Coconut Milk,66.0,,0.39,7.42,7.33,0.98,1.21,0.8,105.0
5036.0,Soy Milk,64.0,6.92,2.19,8.56,1.08,0.95,1.12,0.41,137.0
5037.0,2% Milk,63.0,3.15,2.46,7.74,1.02,0.85,5.01,0.31,115.0
5038.0,Skim Milk,54.0,0.55,1.65,5.77,2.93,0.43,5.82,0.04,102.0
5039.0,Cashew Milk,46.0,3.69,4.3,,8.19,0.74,1.52,0.9,133.0
5040.0,Oat Milk,62.0,6.17,3.39,,2.91,0.2,3.22,0.15,97.0
5041.0,Whole Milk,58.0,1.04,0.52,9.59,,0.92,1.91,0.03,145.0
5042.0,Whole Milk,70.0,6.91,3.51,4.82,0.93,0.35,5.69,0.04,124.0
5043.0,Whole Milk,46.0,4.27,,5.43,,0.94,4.67,,111.0
5044.0,Whole Milk,43.0,3.36,4.9,6.2,4.5,0.06,2.89,0.47,105.0
5045.0,Coconut Milk,43.0,6.41,2.9,10.69,8.1,,6.58,0.4,98.0
5046.0,2% Milk,71.0,6.94,3.62,9.84,9.19,0.79,4.51,,130.0
5047.0,Whole Milk,42.0,5.28,2.61,7.61,7.92,0.77,,0.26,90.0
5048.0,Soy Milk,71.0,2.09,3.17,,5.31,0.58,3.34,0.6,128.0
,Soy Milk,53.0,0.86,3.48,8.84,3.0,0.16,5.18,0.48,138.0
5050.0,Soy Milk,50.0,6.23,1.45,5.88,6.39,0.22,7.44,0.01,123.0
,,48.0,1.77,4.59,8.67,1.9,0.94,7.05,0.21,106.0
5052.0,Whole Milk,66.0,6.65,0.24,,4.27,0.52,6.7,0.39,127.0
5053.0,Whole Milk,74.0,1.23,0.74,4.05,4.0,0.49,3.49,0.35,125.0
5054.0,Almond Milk,60.0,5.42,0.92,10.65,1.43,0.03,7.53,0.71,130.0
5055.0,Oat Milk,52.0,4.26,3.39,6.96,1.21,0.11,4.74,0.74,138.0
5056.0,Skim Milk,66.0,6.03,1.8,7.89,6.89,0.7,2.38,0.57,100.0
5057.0,Whole Milk,47.0,6.52,3.05,1.45,1.7,0.4,,0.61,132.0
,Oat Milk,79.0,5.98,1.42,5.87,1.26,0.42,2.52,0.26,104.0
5059.0,Skim Milk,42.0,0.88,0.55,9.7,,,2.64,0.13,139.0
5060.0,Cashew Milk,,7.52,4.13,11.57,3.11,0.39,3.15,0.33,138.0
,Oat Milk,65.0,6.1,1.44,,3.11,0.69,6.7,0.76,145.0
5062.0,Skim Milk,54.0,7.55,1.47,11.79,9.91,0.66,1.85,0.66,140.0
5063.0,Coconut Milk,,,3.71,2.72,6.57,,6.49,0.97,135.0
5064.0,Skim Milk,72.0,4.16,1.67,7.84,0.67,0.61,7.12,0.44,95.0
5065.0,Cashew Milk,68.0,,1.71,,8.68,0.64,4.68,0.62,134.0
5066.0,Oat Milk,41.0,2.19,3.8,5.22,4.21,0.36,1.01,0.14,114.0
5067.0,Whole Milk,52.0,3.0,0.53,6.66,9.21,0.2,3.92,0.61,126.0
5068.0,Skim Milk,54.0,4.32,3.52,9.81,2.69,0.46,4.4,0.98,98.0
5069.0,Oat Milk,60.0,0.62,3.6,6.54,0.96,,7.42,0.71,83.0
5070.0,Coconut Milk,58.0,3.7,0.67,11.26,6.32,0.47,5.76,0.89,94.0
5071.0,Almond Milk,68.0,2.84,4.6,1.88,7.83,0.48,7.68,0.23,90.0
5072.0,Cashew Milk,73.0,1.91,,2.22,1.83,0.32,,0.91,123.0
5073.0,Cashew Milk,60.0,4.36,,8.75,3.2,0.37,1.29,0.08,121.0
,2% Milk,48.0,2.45,1.84,3.73,,0.96,6.86,0.97,144.0
5075.0,Cashew Milk,54.0,5.15,2.22,9.51,3.59,0.97,6.62,0.1,118.0
5076.0,Skim Milk,63.0,5.01,0.92,1.65,3.66,0.18,3.71,,130.0
5077.0,Almond Milk,71.0,6.26,4.05,7.41,4.02,0.83,5.4,0.46,148.0
,Oat Milk,57.0,5.48,0.92,7.1,2.07,0.47,1.53,,144.0
5079.0,Coconut Milk,55.0,,,1.78,6.37,0.37,4.78,0.57,130.0
,Almond Milk,68.0,1.82,1.66,5.15,3.83,0.19,2.61,0.97,141.0
5081.0,Oat Milk,43.0,4.56,1.88,9.33,,0.26,1.16,0.94,128.0
5082.0,Oat Milk,42.0,7.11,3.58,9.13,0.71,0.28,7.28,0.5,93.0
5083.0,Whole Milk,,4.21,2.84,10.46,7.5,0.15,7.87,0.61,80.0
5084.0,Almond Milk,48.0,1.59,0.18,,2.99,0.52,6.53,,105.0
5085.0,Cashew Milk,80.0,6.09,1.47,5.33,4.79,0.13,5.82,0.57,145.0
5086.0,2% Milk,80.0,0.97,1.62,7.22,,0.95,1.77,0.47,122.0
,Coconut Milk,80.0,3.53,0.48,8.33,5.21,0.96,,0.08,112.0
,Whole Milk,,6.87,,,8.88,0.32,7.48,0.75,128.0
,2% Milk,66.0,2.01,0.19,7.36,6.88,0.74,3.91,0.81,86.0
5090.0,Cashew Milk,63.0,6.39,1.75,2.6,6.58,,4.84,0.13,97.0
5091.0,Skim Milk,56.0,1.54,0.24,1.94,2.05,,4.24,0.43,132.0
5092.0,2% Milk,41.0,6.78,4.07,3.7,2.89,0.01,3.03,0.36,
5093.0,Soy Milk,53.0,3.18,3.68,4.01,3.18,0.02,2.15,0.02,119.0
5094.0,Skim Milk,53.0,0.52,3.85,3.67,8.66,0.95,3.96,0.07,102.0
5095.0,Whole Milk,68.0,7.82,1.34,8.78,1.22,0.69,1.76,0.67,140.0
5096.0,Oat Milk,62.0,1.31,0.96,5.78,8.61,0.66,4.91,0.44,80.0
5097.0,Almond Milk,62.0,,4.93,7.62,1.62,,2.77,0.72,94.0
5098.0,Cashew Milk,63.0,,4.22,11.8,8.53,0.69,7.22,0.71,80.0
,Oat Milk,71.0,5.55,2.86,,2.45,0.06,2.98,0.33,109.0
5100.0,Whole Milk,61.0,4.99,1.23,10.64,8.03,0.99,,,127.0
5101.0,Skim Milk,75.0,2.92,1.76,11.57,9.03,,2.03,0.67,123.0
5102.0,Whole Milk,77.0,1.0,0.94,2.28,3.39,0.41,1.48,0.64,112.0
5103.0,Cashew Milk,43.0,4.62,4.63,3.81,,0.59,6.89,0.73,143.0
5104.0,Almond Milk,71.0,2.65,3.35,4.18,,0.13,7.96,0.61,112.0
5105.0,Almond Milk,56.0,4.36,3.03,9.25,3.58,0.93,3.48,0.96,117.0
5106.0,Skim Milk,49.0,2.83,0.75,3.95,9.56,0.28,5.45,0.21,120.0
5107.0,Cashew Milk,68.0,2.14,1.08,1.52,9.47,0.09,1.48,0.74,89.0
5108.0,Oat Milk,66.0,6.41,0.57,2.47,2.68,0.06,4.51,,116.0
5109.0,Almond Milk,55.0,5.75,0.41,1.16,,0.02,7.4,0.48,
5110.0,Almond Milk,75.0,0.5,3.08,4.96,3.27,0.85,7.21,0.61,132.0
5111.0,Coconut Milk,58.0,,3.6,8.61,3.9,0.12,5.97,0.3,128.0
,Skim Milk,58.0,7.5,2.0,8.76,7.95,0.13,1.4,0.32,89.0
5113.0,Soy Milk,60.0,,0.65,7.44,7.68,0.13,2.34,0.29,146.0
5114.0,Oat Milk,48.0,4.58,1.09,11.71,,0.1,2.68,0.36,82.0
5115.0,2% Milk,64.0,4.17,2.25,,1.03,0.61,4.93,0.81,135.0
5116.0,Almond Milk,50.0,4.94,1.64,1.3,1.33,0.47,5.54,0.54,104.0
5117.0,,,4.03,3.31,8.22,0.67,0.21,1.49,0.7,147.0
,Almond Milk,49.0,4.61,1.76,10.04,8.21,0.03,1.08,0.09,117.0
5119.0,Almond Milk,78.0,,1.02,,2.68,0.0,2.58,0.06,112.0
5120.0,Cashew Milk,64.0,7.0,2.52,3.33,6.85,0.6,3.72,0.99,124.0
,Coconut Milk,49.0,5.03,4.93,10.52,3.92,0.71,4.04,0.79,137.0
,Coconut Milk,45.0,,1.76,,2.11,0.29,3.37,0.29,115.0
5123.0,Coconut Milk,42.0,3.51,0.63,5.7,0.8,0.5,5.15,,128.0
5124.0,Whole Milk,54.0,4.65,3.54,,,0.93,2.09,0.47,113.0
5125.0,Coconut Milk,49.0,7.51,1.85,1.04,3.96,0.55,1.33,0.8,81.0
5126.0,2% Milk,43.0,6.92,4.15,7.37,6.65,,5.85,0.5,143.0
5127.0,Oat Milk,,6.25,1.03,9.56,2.19,0.58,4.16,0.05,
5128.0,Skim Milk,58.0,4.16,2.93,,7.54,0.61,1.07,0.8,100.0
5129.0,Coconut Milk,76.0,6.31,4.95,1.96,2.0,0.26,4.02,0.33,115.0
5130.0,Coconut Milk,52.0,1.1,,8.99,2.33,0.53,6.86,0.57,84.0
5131.0,Soy Milk,65.0,5.6,4.49,2.94,7.75,0.65,3.35,,99.0
5132.0,Skim Milk,74.0,2.92,2.41,4.19,1.5,0.45,7.04,0.61,134.0
5133.0,Oat Milk,52.0,2.13,4.87,5.75,3.15,0.04,4.88,0.94,93.0
,2% Milk,69.0,6.2,1.91,,2.53,0.8,1.63,,129.0
5135.0,Skim Milk,60.0,3.19,0.47,11.37,3.29,0.92,2.41,0.13,86.0
5136.0,Oat Milk,46.0,7.99,4.65,1.63,1.38,0.14,1.79,0.26,132.0
5137.0,Soy Milk,55.0,6.84,2.44,10.16,2.0,0.3,6.61,0.81,84.0
5138.0,,45.0,,2.44,10.56,1.59,0.58,3.06,0.87,108.0
5139.0,Whole Milk,55.0,3.18,3.61,4.12,2.6,0.01,2.77,0.96,143.0
5140.0,2% Milk,70.0,6.99,2.65,4.22,8.2,0.03,2.36,0.9,145.0
5141.0,Skim Milk,77.0,6.6,2.01,5.9,2.57,0.2,1.15,0.37,83.0
5142.0,Skim Milk,64.0,0.88,3.64,1.81,0.59,0.78,3.97,0.79,116.0
5143.0,Oat Milk,56.0,4.96,3.98,11.27,3.19,0.39,4.77,0.77,118.0
5144.0,,65.0,7.62,3.32,5.5,9.33,0.15,1.54,0.07,132.0
5145.0,2% Milk,,6.05,,1.91,2.99,0.88,5.55,0.91,80.0
5146.0,Almond Milk,,7.21,4.61,10.1,6.44,0.19,4.42,0.1,120.0
5147.0,Skim Milk,64.0,7.74,1.11,3.65,1.39,0.68,4.83,,110.0
5148.0,Skim Milk,54.0,3.13,2.35,4.34,2.61,0.91,,0.64,115.0
5149.0,Oat Milk,46.0,2.92,1.53,1.85,9.35,0.49,2.35,0.09,94.0
5150.0,Soy Milk,72.0,3.93,3.34,8.29,9.6,0.15,5.74,0.65,140.0
5151.0,Skim Milk,74.0,5.5,2.21,1.57,6.19,0.04,4.35,0.75,134.0
5152.0,Cashew Milk,66.0,4.19,1.57,5.23,9.03,0.15,4.82,0.07,106.0
5153.0,2% Milk,61.0,2.51,4.37,4.81,1.71,0.23,2.43,0.49,141.0
5154.0,Almond Milk,63.0,6.73,0.85,8.98,7.15,0.04,1.96,0.53,94.0
5155.0,Soy Milk,50.0,5.16,2.0,10.91,2.24,0.78,4.29,0.72,105.0
5156.0,Almond Milk,45.0,0.58,1.56,3.36,7.66,,,,134.0
5157.0,,64.0,1.93,4.39,10.54,,0.19,5.14,0.34,104.0
5158.0,Oat Milk,54.0,4.64,0.37,5.18,5.58,0.53,5.16,0.03,123.0
5159.0,,41.0,1.96,0.64,,4.88,0.24,5.29,0.71,87.0
5160.0,Almond Milk,78.0,0.84,2.65,5.2,1.4,0.82,5.25,,119.0
5161.0,Coconut Milk,,4.82,4.75,4.72,8.13,0.17,6.56,0.88,100.0
5162.0,Almond Milk,59.0,4.43,,9.65,5.19,0.7,7.84,0.81,105.0
5163.0,Soy Milk,75.0,4.75,3.95,3.35,1.86,0.62,7.59,0.86,116.0
5164.0,Oat Milk,52.0,2.62,2.91,4.69,6.46,0.45,5.92,0.14,105.0
5165.0,Almond Milk,,7.9,,2.47,2.86,0.91,3.98,0.21,103.0
5166.0,,,1.66,2.48,3.52,4.54,0.09,,0.67,117.0
,Whole Milk,57.0,4.19,1.32,1.87,3.0,0.38,4.27,0.1,144.0
5168.0,Oat Milk,53.0,0.57,1.42,7.6,1.53,0.05,2.5,0.91,104.0
5169.0,Cashew Milk,40.0,4.44,4.59,10.8,0.56,0.69,,0.39,96.0
5170.0,Skim Milk,,2.08,,9.56,6.38,0.09,4.19,,120.0
5171.0,Skim Milk,64.0,7.69,1.56,9.07,3.27,0.49,7.6,0.31,124.0
5172.0,Coconut Milk,71.0,6.06,3.72,4.57,9.87,0.34,2.17,,110.0
5173.0,Skim Milk,,4.61,4.99,3.83,5.28,,6.27,,100.0
5174.0,Oat Milk,,4.23,1.08,7.26,1.06,0.15,7.32,0.99,98.0
5175.0,Soy Milk,63.0,3.24,3.67,3.0,,0.04,2.88,0.28,112.0
5176.0,Soy Milk,58.0,3.37,1.96,5.15,2.28,0.79,7.51,0.85,
5177.0,Skim Milk,66.0,0.83,5.0,2.12,,0.59,1.23,0.5,117.0
5178.0,Almond Milk,79.0,6.48,1.5,4.42,7.76,0.93,1.07,0.02,
5179.0,Skim Milk,62.0,,2.82,5.38,7.78,0.52,2.13,0.09,136.0
5180.0,2% Milk,75.0,1.59,4.06,6.41,2.86,0.47,1.6,0.38,123.0
5181.0,,,2.53,2.24,8.56,6.01,0.19,6.73,0.37,80.0
5182.0,Skim Milk,47.0,5.64,1.92,4.21,0.85,,5.36,0.89,143.0
5183.0,Soy Milk,59.0,7.85,0.23,1.98,4.78,0.91,4.51,0.12,133.0
5184.0,Skim Milk,,4.18,1.51,,5.1,0.33,7.94,0.96,
5185.0,Whole Milk,61.0,3.55,3.49,1.95,1.81,0.04,,0.04,145.0
,Almond Milk,70.0,,2.3,4.15,9.88,0.57,3.88,0.57,82.0
5187.0,Almond Milk,40.0,5.54,1.84,1.4,5.61,0.57,5.1,0.48,101.0
5188.0,Oat Milk,56.0,2.87,3.99,4.84,1.69,0.54,4.35,0.12,137.0
5189.0,Whole Milk,64.0,7.27,4.32,10.53,8.09,0.31,7.96,0.21,139.0
5190.0,Skim Milk,53.0,5.08,4.84,7.16,8.08,0.43,,,83.0
5191.0,Coconut Milk,71.0,5.41,0.48,11.82,3.26,0.82,2.36,0.88,150.0
5192.0,Coconut Milk,66.0,3.3,0.61,9.54,9.47,0.26,5.5,0.64,98.0
5193.0,Almond Milk,41.0,3.78,3.18,4.25,4.47,0.48,4.24,0.47,81.0
5194.0,Whole Milk,44.0,7.26,2.79,6.02,2.85,0.97,5.09,0.67,101.0
5195.0,Skim Milk,72.0,2.07,1.78,7.11,8.84,0.63,5.25,0.16,131.0
5196.0,Whole Milk,80.0,7.6,1.32,8.22,1.54,0.15,5.39,0.06,100.0
5197.0,Whole Milk,69.0,1.98,,2.82,3.65,0.92,4.55,0.24,83.0
5198.0,Whole Milk,41.0,1.14,1.22,8.4,,0.03,6.76,0.15,112.0
5199.0,Cashew Milk,64.0,,3.46,,2.45,0.6,1.82,0.2,112.0
5200.0,2% Milk,79.0,6.73,2.31,1.69,6.35,0.87,5.27,0.37,107.0
5201.0,Almond Milk,77.0,6.82,2.5,11.77,2.32,0.05,6.26,0.02,89.0
5202.0,Oat Milk,65.0,1.86,3.32,6.64,5.11,0.27,5.01,0.1,142.0
5203.0,Whole Milk,56.0,7.31,0.36,,8.32,0.61,2.32,0.79,84.0
5204.0,Soy Milk,66.0,6.47,2.73,11.69,7.72,0.52,1.59,0.63,141.0
5205.0,Skim Milk,75.0,5.49,4.57,7.17,0.86,0.92,3.53,0.49,95.0
,Oat Milk,79.0,6.48,1.1,4.24,7.54,0.76,2.96,0.68,82.0
5207.0,Almond Milk,50.0,3.93,2.78,9.79,8.06,0.71,4.44,,80.0
5208.0,Soy Milk,62.0,7.64,0.98,4.88,9.09,,4.13,0.96,125.0
5209.0,Coconut Milk,44.0,7.28,,8.96,1.32,0.55,3.28,0.67,99.0
5210.0,2% Milk,59.0,5.73,4.35,3.67,9.96,0.76,5.26,0.25,114.0
5211.0,Almond Milk,79.0,6.07,0.98,1.34,6.23,0.9,6.17,0.11,88.0
5212.0,,49.0,3.22,4.77,8.77,5.88,0.79,5.41,,112.0
5213.0,2% Milk,43.0,4.56,4.13,6.42,8.59,0.3,3.16,,106.0
5214.0,,67.0,5.8,3.68,11.43,3.99,0.49,4.29,0.95,100.0
,,76.0,1.06,4.63,6.84,8.36,,1.69,0.35,
5216.0,Coconut Milk,52.0,5.99,3.32,5.64,3.62,0.62,1.13,,119.0
5217.0,Almond Milk,79.0,6.53,3.32,7.21,,0.86,,0.68,115.0
5218.0,,,3.81,0.67,2.28,1.24,0.25,7.83,0.97,120.0
5219.0,Skim Milk,50.0,7.77,0.57,7.68,5.99,0.26,1.34,0.03,127.0
5220.0,,55.0,5.83,1.87,11.91,9.05,0.32,1.36,0.28,99.0
,Almond Milk,60.0,3.38,,2.41,5.38,0.12,2.48,0.75,85.0
5222.0,Almond Milk,60.0,4.27,4.37,7.73,3.01,0.58,7.69,0.55,148.0
5223.0,Whole Milk,57.0,1.32,4.32,,1.92,0.34,7.88,0.19,142.0
5224.0,2% Milk,51.0,1.31,2.05,2.13,4.66,,7.31,0.29,132.0
5225.0,Almond Milk,68.0,6.58,2.99,1.32,3.03,0.74,4.52,0.55,90.0
5226.0,2% Milk,79.0,0.88,4.91,1.47,1.65,0.5,1.54,0.81,119.0
5227.0,,,1.34,3.76,5.5,,0.03,6.01,,101.0
5228.0,Coconut Milk,44.0,6.97,1.52,,6.6,,3.53,0.34,106.0
5229.0,Soy Milk,,,3.25,2.46,7.81,0.3,6.66,0.86,102.0
5230.0,Almond Milk,62.0,7.63,2.94,3.26,3.88,0.97,3.43,0.35,122.0
5231.0,Almond Milk,68.0,5.98,1.13,3.78,5.31,0.69,,0.37,99.0
5232.0,Coconut Milk,40.0,0.94,1.64,9.63,4.0,0.05,,0.07,105.0
,Soy Milk,,5.01,2.11,10.01,,0.26,2.49,0.02,131.0
5234.0,Oat Milk,45.0,2.54,0.97,3.36,2.51,,3.19,0.61,100.0
5235.0,Whole Milk,80.0,6.68,0.47,4.86,3.19,,1.69,0.03,86.0
5236.0,Skim Milk,77.0,2.45,1.26,9.96,6.65,0.95,2.86,0.14,119.0
5237.0,,62.0,2.29,0.61,7.69,,0.25,2.68,0.55,144.0
5238.0,Skim Milk,72.0,2.07,3.8,2.14,8.65,,4.52,0.54,126.0
5239.0,Coconut Milk,52.0,0.85,2.98,7.97,8.0,0.04,4.49,0.37,119.0
5240.0,Coconut Milk,45.0,6.84,3.53,11.42,1.84,0.65,5.93,0.96,96.0
5241.0,Coconut Milk,60.0,5.51,4.74,4.59,1.67,0.22,1.78,0.43,104.0
5242.0,Almond Milk,49.0,1.89,3.59,9.27,8.87,0.01,7.47,0.38,80.0
5243.0,2% Milk,69.0,2.55,4.1,11.01,8.88,0.64,3.77,0.09,148.0
5244.0,Oat Milk,53.0,7.88,0.19,3.52,3.81,,7.84,0.75,86.0
5245.0,Coconut Milk,46.0,6.5,4.74,,9.82,0.47,4.17,0.26,
5246.0,Skim Milk,41.0,6.96,1.78,3.72,8.37,0.75,4.43,0.73,135.0
5247.0,2% Milk,48.0,5.51,2.11,6.67,7.56,0.4,2.76,0.51,142.0
5248.0,Soy Milk,46.0,2.28,1.62,7.78,7.88,0.71,7.26,0.09,132.0
5249.0,2% Milk,48.0,6.63,3.83,2.39,3.93,0.46,6.45,0.69,144.0
5250.0,Whole Milk,64.0,4.89,2.37,3.15,8.79,0.48,7.62,0.4,87.0
5251.0,,59.0,3.48,1.0,3.81,2.36,0.32,5.35,0.61,92.0
5252.0,Cashew Milk,57.0,7.17,,9.9,5.54,0.15,7.94,0.9,144.0
5253.0,Soy Milk,57.0,2.05,2.95,11.32,9.73,0.86,4.45,0.48,145.0
5254.0,Skim Milk,50.0,2.95,1.72,9.29,1.64,0.84,2.36,0.51,97.0
5255.0,Skim Milk,45.0,5.87,4.28,5.31,3.61,0.99,5.45,0.35,109.0
5256.0,Soy Milk,42.0,6.33,4.9,5.87,8.95,0.0,7.91,0.07,83.0
,Cashew Milk,67.0,2.79,4.45,5.56,8.92,0.18,4.2,0.33,83.0
5258.0,,71.0,0.97,3.26,7.22,9.36,0.04,1.34,0.68,
5259.0,,,7.84,2.67,8.44,6.58,0.76,3.35,0.65,83.0
5260.0,Cashew Milk,45.0,6.13,4.96,9.85,6.14,0.11,1.74,0.27,133.0
5261.0,Soy Milk,44.0,,3.94,1.83,3.98,0.3,7.27,,106.0
5262.0,Skim Milk,49.0,2.89,3.57,9.66,5.36,0.29,2.23,0.24,129.0
5263.0,Whole Milk,52.0,7.01,0.35,11.05,3.12,0.17,1.96,0.22,
5264.0,,48.0,6.94,3.87,10.49,6.07,0.32,,0.84,150.0
,Soy Milk,80.0,3.58,1.45,,6.14,0.86,5.78,0.49,115.0
5266.0,,63.0,6.05,,6.69,7.8,0.52,5.09,0.53,
5267.0,Oat Milk,64.0,0.87,1.71,9.37,6.11,0.47,5.85,,99.0
5268.0,Almond Milk,47.0,5.85,0.61,,8.61,,3.14,0.16,81.0
5269.0,Almond Milk,71.0,1.3,,,2.83,0.62,1.43,0.83,149.0
5270.0,Soy Milk,41.0,7.79,0.82,9.34,5.67,,6.91,0.14,124.0
5271.0,Coconut Milk,55.0,1.67,0.76,1.8,,0.73,5.08,0.37,114.0
5272.0,Soy Milk,49.0,,1.51,3.11,3.87,0.59,3.13,0.89,139.0
5273.0,Cashew Milk,70.0,3.78,2.51,4.29,1.2,0.15,5.22,,88.0
5274.0,Skim Milk,68.0,7.66,,4.61,4.98,0.21,7.06,,102.0
5275.0,Almond Milk,55.0,2.95,,4.19,5.07,0.91,4.56,0.09,102.0
5276.0,2% Milk,48.0,3.6,4.34,7.02,7.15,0.74,6.38,0.83,
5277.0,Whole Milk,74.0,6.5,2.93,10.13,9.22,0.31,3.3,0.09,148.0
5278.0,Oat Milk,57.0,1.73,2.45,7.97,9.62,,6.69,0.93,127.0
5279.0,Whole Milk,71.0,5.93,1.95,2.63,0.56,0.39,6.73,,90.0
5280.0,Almond Milk,,5.97,3.57,7.62,2.21,0.41,3.64,0.93,96.0
5281.0,Oat Milk,46.0,1.18,0.45,10.07,3.48,0.74,3.22,0.45,141.0
,Coconut Milk,44.0,4.91,1.53,7.62,,0.96,4.62,0.3,136.0
5283.0,Skim Milk,74.0,4.84,3.05,9.45,9.85,,2.86,0.73,117.0
,Almond Milk,47.0,0.88,1.95,5.57,9.98,,6.13,,125.0
5285.0,Almond Milk,51.0,1.42,0.21,4.54,3.83,0.3,5.46,0.27,122.0
5286.0,,43.0,0.72,3.47,7.76,6.4,0.35,6.23,0.13,120.0
5287.0,Oat Milk,54.0,2.05,4.46,9.48,9.9,0.59,6.44,0.01,102.0
,Skim Milk,58.0,2.48,0.21,2.7,5.64,0.29,6.71,0.22,148.0
5289.0,Cashew Milk,43.0,5.06,2.38,4.13,6.51,0.29,6.91,0.96,110.0
5290.0,Coconut Milk,,3.16,,8.94,6.7,0.14,2.68,0.74,146.0
5291.0,Almond Milk,40.0,5.98,0.34,,2.34,0.26,5.24,0.19,106.0
5292.0,Oat Milk,54.0,1.28,2.97,5.24,5.38,0.28,3.18,0.72,98.0
5293.0,Whole Milk,50.0,7.58,3.77,7.21,,0.83,4.6,0.74,109.0
5294.0,Cashew Milk,55.0,6.54,1.3,7.44,2.66,0.72,1.82,0.51,98.0
5295.0,Coconut Milk,45.0,6.07,2.01,,6.0,0.91,5.69,0.03,147.0
5296.0,Coconut Milk,68.0,3.3,4.04,8.87,9.31,0.44,1.71,0.48,129.0
5297.0,Skim Milk,57.0,3.54,1.08,1.24,0.65,0.77,4.38,0.94,88.0
,Oat Milk,40.0,,0.28,7.62,1.2,0.12,3.63,0.97,87.0
5299.0,Cashew Milk,80.0,2.43,0.56,2.71,1.16,0.47,3.53,0.62,150.0
5300.0,Whole Milk,68.0,0.59,4.79,,8.09,0.37,1.78,0.91,149.0
5301.0,2% Milk,64.0,7.14,4.82,4.81,3.54,0.44,5.78,0.79,128.0
5302.0,,70.0,0.97,3.78,7.25,4.67,0.73,3.74,0.31,
5303.0,Oat Milk,77.0,1.28,0.61,3.75,9.72,0.69,4.48,0.94,104.0
5304.0,Soy Milk,73.0,1.17,4.6,11.09,1.97,0.68,,0.21,140.0
5305.0,2% Milk,64.0,6.26,,10.84,7.19,0.65,3.46,0.07,118.0
5306.0,Soy Milk,75.0,5.14,1.2,8.42,0.8,0.21,4.04,0.72,146.0
5307.0,,,7.74,3.67,11.54,1.76,0.83,2.69,0.71,145.0
,2% Milk,57.0,1.04,2.59,8.71,,0.36,2.63,0.12,110.0
5309.0,Coconut Milk,41.0,5.91,2.51,,8.4,0.02,1.12,0.35,102.0
5310.0,Soy Milk,41.0,0.67,,,4.33,0.69,6.96,0.56,
5311.0,Soy Milk,60.0,7.02,1.29,8.14,9.31,0.64,3.48,0.57,87.0
5312.0,Whole Milk,42.0,0.58,4.96,9.96,1.49,0.91,7.97,0.13,82.0
5313.0,Whole Milk,70.0,2.21,0.45,2.93,3.92,0.58,2.49,0.52,82.0
5314.0,Soy Milk,80.0,4.87,,2.36,2.43,0.92,,0.92,107.0
5315.0,Oat Milk,73.0,1.02,4.83,5.56,6.64,0.26,7.61,,132.0
5316.0,2% Milk,77.0,4.07,0.13,7.19,7.21,0.34,5.4,0.15,106.0
5317.0,Cashew Milk,55.0,7.79,2.34,1.83,9.05,,,0.57,105.0
5318.0,Soy Milk,45.0,,4.69,3.24,3.51,0.56,,0.78,119.0
5319.0,Oat Milk,68.0,4.93,4.94,4.37,7.15,,3.03,0.27,121.0
5320.0,Whole Milk,70.0,3.39,1.63,,1.49,0.06,7.59,0.69,100.0
5321.0,Coconut Milk,72.0,1.14,1.34,8.2,5.07,0.91,2.07,0.32,87.0
5322.0,2% Milk,44.0,7.05,,11.05,9.73,,5.93,,95.0
5323.0,Cashew Milk,50.0,6.31,4.2,7.47,8.92,0.92,,0.95,
5324.0,Oat Milk,48.0,6.42,2.17,9.31,7.12,,7.89,0.69,150.0
5325.0,Whole Milk,77.0,,4.86,3.59,3.41,0.67,4.75,0.59,105.0
5326.0,Oat Milk,75.0,,3.02,6.47,,0.59,6.53,0.63,108.0
5327.0,Soy Milk,42.0,2.48,3.54,9.67,5.54,0.86,2.17,0.07,
5328.0,2% Milk,43.0,3.25,4.36,4.23,0.51,0.92,5.84,0.89,109.0
5329.0,Coconut Milk,73.0,7.03,4.71,1.34,1.67,0.37,,0.89,114.0
,Oat Milk,44.0,7.58,2.56,10.45,3.11,0.68,2.51,0.35,124.0
