Id,Product Name,Energy (kcal),Fat Proportion (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
6861.0,Whole Milk,65.0,4.82,1.33,7.68,8.04,0.12,4.08,0.94,
,Coconut Milk,44.0,5.36,1.0,5.93,3.53,0.76,7.97,0.59,81.0
6863.0,Whole Milk,71.0,2.57,4.04,8.75,2.73,0.02,2.13,0.15,95.0
6864.0,Soy Milk,55.0,,4.16,11.96,5.46,0.7,3.08,0.33,
6865.0,Almond Milk,72.0,1.24,3.07,7.73,6.92,0.64,7.68,,108.0
6866.0,Coconut Milk,,7.21,1.73,6.3,0.9,0.74,3.38,0.45,
6867.0,Almond Milk,50.0,1.87,0.19,3.81,,0.65,2.51,0.85,95.0
,Whole Milk,44.0,6.77,2.97,7.81,9.82,0.71,5.92,0.21,122.0
6869.0,Soy Milk,50.0,7.01,0.11,6.09,8.71,0.73,2.14,,98.0
6870.0,Oat Milk,77.0,5.8,4.68,9.5,3.3,0.94,7.25,0.5,86.0
6871.0,Whole Milk,56.0,7.97,2.61,3.39,6.3,0.64,2.63,0.8,87.0
,Soy Milk,,,0.94,9.55,,0.87,4.48,0.45,97.0
6873.0,Skim Milk,64.0,7.16,1.48,,2.59,0.35,2.03,0.82,95.0
6874.0,Coconut Milk,57.0,2.15,0.17,4.62,4.39,0.32,3.94,0.27,134.0
6875.0,Coconut Milk,56.0,3.38,4.05,1.48,5.08,0.93,3.22,0.3,
6876.0,2% Milk,61.0,5.51,4.16,9.83,1.16,0.31,3.4,0.28,88.0
6877.0,Soy Milk,51.0,5.06,0.88,,9.87,0.47,3.55,0.35,138.0
6878.0,Oat Milk,,4.58,,9.37,,0.02,1.75,,
6879.0,Whole Milk,68.0,3.76,1.95,4.87,,0.41,7.78,0.04,92.0
6880.0,Almond Milk,48.0,1.73,4.9,6.08,2.52,0.12,6.87,0.92,80.0
6881.0,Almond Milk,51.0,7.93,,11.84,0.72,0.23,5.93,0.15,108.0
6882.0,Almond Milk,48.0,5.38,3.97,2.26,,0.35,,0.89,82.0
6883.0,2% Milk,44.0,2.8,2.63,2.14,8.22,0.4,4.79,0.54,
6884.0,Whole Milk,41.0,5.61,1.7,7.2,6.43,0.15,,0.27,102.0
6885.0,Whole Milk,67.0,5.16,2.15,2.23,4.27,0.98,6.89,0.28,123.0
6886.0,Soy Milk,74.0,3.53,1.85,8.21,1.06,0.3,5.78,0.05,81.0
,,,0.9,1.81,8.27,7.52,0.89,5.46,0.83,122.0
,Almond Milk,78.0,3.85,,1.94,2.63,0.66,1.84,0.9,135.0
,2% Milk,52.0,4.1,2.03,3.7,4.2,0.55,4.94,0.74,110.0
6890.0,Whole Milk,50.0,5.21,2.13,9.16,,0.23,6.16,0.01,117.0
6891.0,Soy Milk,75.0,5.61,4.26,1.18,2.33,0.99,6.55,0.15,80.0
6892.0,Almond Milk,45.0,2.74,1.7,6.08,,0.56,2.14,0.07,97.0
6893.0,Almond Milk,45.0,6.04,2.26,9.24,1.4,0.53,4.79,0.18,92.0
6894.0,Oat Milk,74.0,4.52,1.13,11.96,3.32,0.16,6.52,,92.0
6895.0,Oat Milk,58.0,7.25,4.21,5.27,,,7.09,0.34,149.0
6896.0,Almond Milk,42.0,,3.94,1.25,,0.7,3.31,0.46,125.0
6897.0,Soy Milk,64.0,7.22,1.77,4.65,4.93,0.1,3.28,0.23,110.0
6898.0,Soy Milk,57.0,7.96,3.39,5.7,3.43,0.15,4.1,0.57,144.0
6899.0,Oat Milk,68.0,,,10.98,2.42,,3.94,0.92,120.0
6900.0,Almond Milk,67.0,6.93,4.74,10.91,7.41,0.62,4.66,0.07,125.0
6901.0,Almond Milk,63.0,2.76,1.37,2.37,8.16,0.75,4.71,0.95,113.0
6902.0,Coconut Milk,,7.96,0.42,1.74,1.58,0.56,1.96,0.01,133.0
6903.0,Skim Milk,80.0,1.1,1.03,9.68,8.63,0.28,6.29,0.31,94.0
,Soy Milk,71.0,0.52,3.49,9.21,5.73,0.15,,0.94,116.0
,Cashew Milk,50.0,6.97,0.65,9.84,1.6,0.33,5.35,0.69,100.0
,Soy Milk,52.0,5.39,0.51,5.53,3.33,,,0.13,95.0
6907.0,Cashew Milk,74.0,7.33,,5.96,9.56,0.66,,0.71,93.0
6908.0,2% Milk,40.0,5.08,4.52,10.22,7.89,0.7,1.06,0.87,110.0
6909.0,Almond Milk,54.0,2.47,2.17,7.52,9.3,0.95,7.7,0.08,
6910.0,Skim Milk,46.0,6.09,0.48,9.85,,0.78,7.3,0.48,95.0
6911.0,,48.0,4.2,2.17,6.15,8.94,0.3,4.25,0.07,127.0
6912.0,Skim Milk,47.0,4.37,1.43,2.41,0.61,0.99,7.69,0.67,
6913.0,Almond Milk,73.0,6.32,4.84,4.46,3.8,0.94,2.86,0.61,97.0
6914.0,,62.0,3.02,0.34,8.19,7.76,0.75,4.88,0.37,127.0
6915.0,2% Milk,68.0,6.73,1.36,,,0.02,3.42,0.75,117.0
6916.0,Skim Milk,80.0,3.85,2.47,6.43,5.55,0.56,7.17,0.17,
6917.0,Skim Milk,79.0,,4.75,11.71,7.61,0.49,1.68,0.07,126.0
6918.0,Whole Milk,53.0,1.56,0.47,9.07,7.58,0.26,5.45,0.19,87.0
6919.0,Skim Milk,71.0,7.28,4.53,4.07,5.2,0.49,5.45,0.39,84.0
6920.0,2% Milk,44.0,4.94,4.43,3.17,4.04,0.74,4.31,0.23,123.0
6921.0,Whole Milk,47.0,2.19,3.6,4.31,5.26,0.88,,0.44,103.0
6922.0,,46.0,0.66,4.64,1.82,,0.5,2.39,,121.0
6923.0,Almond Milk,55.0,6.79,0.43,2.35,4.19,0.35,1.48,0.6,97.0
6924.0,Skim Milk,50.0,3.11,,5.11,9.53,0.14,5.39,0.6,135.0
6925.0,Almond Milk,46.0,6.95,2.29,5.25,7.94,,,0.96,94.0
6926.0,Coconut Milk,51.0,5.87,,9.42,,,5.21,0.8,108.0
6927.0,Oat Milk,58.0,,3.61,7.64,2.59,0.78,6.25,0.75,134.0
6928.0,Whole Milk,,,1.96,5.71,8.75,0.5,5.77,0.94,137.0
6929.0,Almond Milk,73.0,1.85,1.1,4.91,2.08,0.74,7.66,0.92,98.0
,Cashew Milk,41.0,3.67,4.93,11.19,,0.01,5.18,0.53,
6931.0,Skim Milk,,1.32,4.74,3.07,,0.18,1.38,,127.0
6932.0,Almond Milk,64.0,2.98,,4.7,1.53,0.01,6.72,0.87,100.0
6933.0,Almond Milk,75.0,2.43,4.58,3.01,2.21,0.62,3.97,0.21,122.0
6934.0,Almond Milk,57.0,0.64,0.49,,6.28,0.24,,0.2,97.0
6935.0,Skim Milk,,7.08,,6.12,2.69,0.78,3.96,0.72,109.0
6936.0,Soy Milk,77.0,2.58,2.69,,7.49,1.0,2.77,0.77,130.0
6937.0,Skim Milk,60.0,2.92,2.42,7.88,9.86,0.82,1.82,0.74,122.0
6938.0,Soy Milk,46.0,7.52,4.96,11.79,6.31,0.93,,0.29,124.0
6939.0,Whole Milk,,3.74,3.94,10.28,5.85,0.69,7.45,0.35,
6940.0,Oat Milk,73.0,5.76,0.9,4.53,3.07,0.3,3.73,0.04,139.0
6941.0,Soy Milk,61.0,1.03,3.25,8.07,7.07,0.61,3.45,0.07,89.0
6942.0,Whole Milk,50.0,1.22,0.91,3.39,5.7,0.39,6.51,0.52,143.0
,Almond Milk,78.0,3.93,3.49,8.23,9.18,0.52,3.83,0.86,134.0
6944.0,Cashew Milk,62.0,3.5,1.74,10.65,8.87,0.17,7.26,0.4,127.0
6945.0,Soy Milk,77.0,7.0,4.55,2.53,5.7,,6.79,0.2,147.0
6946.0,,58.0,0.78,1.0,9.26,7.96,0.55,4.96,0.28,80.0
6947.0,2% Milk,66.0,7.98,1.5,11.1,,0.57,6.7,0.94,122.0
6948.0,Skim Milk,59.0,1.28,,,5.99,0.59,6.1,0.66,84.0
6949.0,Coconut Milk,,4.78,1.87,10.68,5.75,0.33,6.94,0.02,104.0
6950.0,Coconut Milk,,1.59,1.84,,9.79,0.85,1.42,0.11,122.0
6951.0,2% Milk,48.0,5.66,,2.02,9.06,0.76,,0.57,109.0
6952.0,,45.0,7.51,4.78,11.1,8.75,0.64,5.85,1.0,129.0
6953.0,Soy Milk,76.0,3.42,1.48,3.48,8.78,0.26,5.88,0.62,107.0
6954.0,Whole Milk,49.0,5.82,3.08,10.6,2.98,0.39,,,126.0
6955.0,2% Milk,,7.97,,10.67,2.95,0.03,4.81,0.71,88.0
6956.0,,72.0,2.01,2.71,5.79,7.58,0.11,2.57,0.76,115.0
6957.0,Coconut Milk,80.0,7.3,2.57,8.04,7.1,0.02,7.84,0.05,140.0
6958.0,Oat Milk,80.0,6.46,0.19,4.07,3.74,0.37,4.45,0.55,90.0
6959.0,Coconut Milk,79.0,3.92,1.24,8.31,5.69,0.78,6.84,0.61,136.0
,Coconut Milk,52.0,4.63,,4.69,4.13,,5.57,0.23,95.0
6961.0,Oat Milk,74.0,1.27,1.35,7.73,1.03,0.97,2.26,0.37,93.0
6962.0,Skim Milk,67.0,3.63,4.19,8.95,6.95,0.54,6.88,0.29,115.0
6963.0,2% Milk,76.0,2.81,3.46,9.86,6.27,0.11,1.0,0.05,146.0
,Oat Milk,46.0,5.59,3.99,7.87,5.9,0.07,2.56,0.52,148.0
,Almond Milk,42.0,7.7,2.12,7.97,4.19,0.4,,0.78,139.0
6966.0,2% Milk,,6.26,4.95,,4.46,0.38,2.87,0.0,120.0
6967.0,,60.0,4.54,0.96,3.0,7.52,0.14,4.13,0.62,118.0
6968.0,2% Milk,41.0,7.92,4.98,8.76,1.18,0.92,7.04,0.86,114.0
6969.0,Oat Milk,48.0,,1.19,4.58,2.23,0.85,6.96,0.14,134.0
6970.0,Cashew Milk,60.0,0.52,1.85,9.76,7.43,0.47,2.05,0.16,113.0
,Soy Milk,46.0,7.01,1.75,,6.19,0.13,5.6,0.23,109.0
6972.0,Soy Milk,48.0,1.84,3.06,1.03,7.43,0.38,3.69,0.99,
6973.0,Cashew Milk,50.0,4.43,2.57,11.65,9.61,0.55,3.51,0.06,106.0
6974.0,Oat Milk,46.0,2.2,,,1.29,0.3,,0.68,90.0
6975.0,Coconut Milk,71.0,6.2,3.69,9.87,0.76,0.99,,0.52,123.0
6976.0,Whole Milk,51.0,5.18,2.3,11.28,3.4,0.03,1.86,0.29,118.0
6977.0,Cashew Milk,68.0,4.88,4.3,3.31,2.78,0.65,7.89,0.63,121.0
6978.0,Coconut Milk,,2.07,3.34,5.18,5.16,0.02,4.55,0.59,140.0
6979.0,Coconut Milk,,,2.28,4.51,3.22,0.13,2.0,,86.0
6980.0,Almond Milk,62.0,7.32,1.21,4.67,2.54,0.02,4.43,0.28,143.0
6981.0,Oat Milk,42.0,6.82,0.58,1.32,1.92,0.89,3.18,0.77,92.0
,Coconut Milk,56.0,5.56,2.24,4.76,7.71,0.22,,0.32,129.0
6983.0,Cashew Milk,49.0,6.15,0.75,1.17,0.97,0.76,2.07,,149.0
6984.0,Oat Milk,43.0,4.79,3.92,4.87,9.09,0.58,2.98,0.44,114.0
6985.0,Almond Milk,58.0,4.85,4.53,8.21,,0.82,4.67,0.98,150.0
6986.0,Cashew Milk,,1.72,,1.07,8.25,0.35,7.76,0.94,105.0
6987.0,Cashew Milk,62.0,3.65,0.69,,9.72,0.84,4.4,0.57,127.0
6988.0,Coconut Milk,55.0,2.46,0.77,8.96,2.7,0.96,3.88,0.29,99.0
6989.0,2% Milk,63.0,5.13,4.24,11.33,9.94,0.2,7.94,0.48,124.0
6990.0,Skim Milk,,0.88,4.65,9.65,3.73,0.43,6.9,,138.0
6991.0,Skim Milk,77.0,4.81,0.22,5.0,9.67,0.62,7.34,0.11,121.0
6992.0,Almond Milk,69.0,7.57,3.21,9.08,6.5,,7.09,0.02,132.0
6993.0,Whole Milk,63.0,5.09,1.06,4.42,1.91,0.89,5.95,0.7,81.0
6994.0,2% Milk,59.0,6.75,2.29,5.46,8.07,0.8,7.77,0.96,147.0
6995.0,Almond Milk,73.0,2.12,4.33,2.3,8.17,0.12,6.15,0.16,114.0
6996.0,Whole Milk,43.0,6.62,2.55,,8.96,0.34,4.49,0.09,131.0
6997.0,2% Milk,44.0,7.34,1.66,3.29,4.24,0.06,5.42,0.98,106.0
6998.0,Coconut Milk,,3.28,0.35,11.17,0.61,,,0.11,114.0
6999.0,Skim Milk,74.0,4.51,,7.82,3.42,0.22,7.2,0.05,109.0
7000.0,,43.0,2.32,,9.72,8.73,0.37,2.19,0.42,
7001.0,2% Milk,64.0,7.29,2.28,3.77,4.54,0.94,7.16,0.61,127.0
7002.0,2% Milk,65.0,5.97,1.23,1.89,9.68,0.62,6.71,0.17,
,Cashew Milk,54.0,1.01,2.41,10.9,1.85,0.51,3.5,0.49,150.0
7004.0,Oat Milk,70.0,1.96,3.92,8.39,7.14,0.53,4.25,0.24,113.0
7005.0,,55.0,4.89,0.25,6.04,4.41,0.2,4.86,,95.0
7006.0,Soy Milk,54.0,5.76,2.1,1.59,0.57,0.19,,0.29,108.0
7007.0,Cashew Milk,41.0,6.05,4.68,10.21,6.54,0.24,,0.51,115.0
7008.0,2% Milk,78.0,7.34,0.12,9.55,6.55,0.43,3.95,0.26,97.0
7009.0,2% Milk,47.0,,0.51,9.99,8.47,0.35,3.37,0.58,124.0
7010.0,Coconut Milk,51.0,,1.04,2.15,9.44,0.58,5.17,0.43,127.0
7011.0,Whole Milk,47.0,7.43,1.61,2.56,,0.3,4.97,0.29,148.0
7012.0,Skim Milk,62.0,4.72,3.16,11.06,9.09,0.03,3.82,0.51,85.0
7013.0,2% Milk,73.0,5.72,0.36,,0.8,0.87,5.37,0.44,150.0
7014.0,Oat Milk,64.0,1.06,2.67,2.28,,0.88,5.16,0.43,102.0
7015.0,Oat Milk,60.0,,0.34,4.07,1.18,0.72,,0.84,85.0
,2% Milk,76.0,7.47,4.37,6.73,5.64,0.96,1.44,0.16,144.0
7017.0,Whole Milk,77.0,,2.73,1.6,9.22,0.37,2.85,0.14,95.0
7018.0,Cashew Milk,40.0,,2.82,3.99,7.22,0.68,,0.97,109.0
7019.0,Oat Milk,73.0,,1.32,8.68,,0.77,3.99,0.68,106.0
7020.0,2% Milk,48.0,,,3.56,4.55,0.23,7.85,,89.0
7021.0,Whole Milk,63.0,3.76,2.74,1.65,7.36,0.81,,0.45,116.0
7022.0,Whole Milk,78.0,6.97,,1.59,1.51,0.08,6.32,0.67,123.0
7023.0,Oat Milk,65.0,5.0,3.05,8.83,5.32,0.82,5.77,0.92,135.0
7024.0,Oat Milk,72.0,3.21,1.21,6.94,4.58,0.53,1.35,0.39,129.0
7025.0,Soy Milk,74.0,2.02,0.7,2.21,2.38,0.43,7.72,,146.0
7026.0,,40.0,7.25,2.24,7.08,5.09,0.05,1.29,0.44,127.0
7027.0,Whole Milk,48.0,6.13,2.77,8.81,2.15,0.06,5.57,,120.0
7028.0,,76.0,5.57,,11.12,,0.15,3.37,0.66,120.0
7029.0,Soy Milk,63.0,1.51,,2.41,2.28,0.73,3.2,0.27,80.0
7030.0,2% Milk,52.0,0.95,3.48,1.67,5.48,0.07,7.78,0.85,90.0
7031.0,Skim Milk,77.0,1.15,1.74,,3.66,0.41,7.0,0.68,126.0
7032.0,2% Milk,44.0,2.34,2.93,9.62,1.47,0.17,,0.84,112.0
7033.0,,57.0,6.08,1.52,,5.55,0.63,,0.05,114.0
7034.0,2% Milk,65.0,4.87,3.26,3.85,1.58,0.05,4.62,0.82,132.0
7035.0,2% Milk,52.0,7.24,4.27,6.69,,,,0.82,121.0
7036.0,Almond Milk,77.0,,4.39,4.82,7.24,0.62,7.69,0.6,140.0
7037.0,2% Milk,56.0,5.34,4.67,4.31,2.66,0.03,2.13,0.55,
7038.0,Coconut Milk,41.0,5.32,2.96,6.54,,0.67,,0.83,99.0
7039.0,Whole Milk,,4.17,0.72,4.23,7.77,0.7,,0.05,121.0
7040.0,Skim Milk,57.0,2.68,4.95,3.49,1.76,0.01,,0.73,88.0
7041.0,,76.0,7.48,2.85,5.41,,0.32,3.85,0.83,145.0
7042.0,Soy Milk,78.0,1.25,3.64,2.03,6.24,0.53,6.5,0.42,87.0
7043.0,Oat Milk,,4.31,3.51,9.81,1.74,0.32,2.62,0.62,102.0
7044.0,Soy Milk,55.0,5.44,3.73,4.41,7.56,0.05,1.62,0.04,125.0
7045.0,Skim Milk,46.0,7.05,1.49,9.11,3.59,0.68,,0.11,149.0
7046.0,Cashew Milk,67.0,3.17,3.74,7.41,2.01,0.59,1.76,0.94,112.0
7047.0,Cashew Milk,63.0,1.18,,6.34,8.47,0.37,2.87,0.08,95.0
7048.0,,42.0,4.62,,8.7,,0.14,3.88,0.13,106.0
,Soy Milk,80.0,1.29,3.6,,2.25,0.53,2.01,0.13,
7050.0,Whole Milk,48.0,,1.1,8.88,5.24,0.31,5.83,0.19,125.0
7051.0,,56.0,,2.06,4.0,8.39,0.75,3.19,0.04,139.0
7052.0,Whole Milk,,2.76,,5.38,0.87,0.89,2.36,,141.0
7053.0,Soy Milk,68.0,2.07,0.98,6.42,4.22,0.75,3.44,0.68,108.0
7054.0,Whole Milk,44.0,1.97,0.78,11.2,3.87,0.9,5.6,0.17,120.0
7055.0,Cashew Milk,66.0,5.97,0.81,7.13,0.81,0.22,1.42,0.4,121.0
7056.0,Cashew Milk,53.0,3.83,4.8,8.49,7.91,0.89,5.29,0.82,125.0
7057.0,Soy Milk,76.0,0.85,4.24,2.47,5.8,,5.67,0.19,150.0
,Whole Milk,48.0,3.47,,11.98,3.64,0.42,6.17,0.73,144.0
7059.0,Whole Milk,61.0,2.45,3.78,5.96,6.51,0.38,4.98,0.26,102.0
7060.0,Soy Milk,60.0,3.2,0.15,11.52,5.65,0.94,1.35,0.43,124.0
7061.0,Cashew Milk,74.0,7.57,,4.78,2.61,0.21,,0.98,145.0
7062.0,Soy Milk,43.0,0.54,1.23,1.34,2.12,0.83,2.94,0.75,115.0
,Whole Milk,76.0,0.82,3.19,10.18,,0.13,2.37,0.24,150.0
7064.0,Coconut Milk,49.0,5.3,1.89,8.49,1.47,0.06,5.38,0.2,
7065.0,Cashew Milk,46.0,4.35,3.63,9.32,9.1,0.58,,0.46,101.0
7066.0,Cashew Milk,52.0,4.05,4.87,,7.27,,5.56,0.04,103.0
7067.0,Soy Milk,66.0,3.07,1.41,7.25,9.13,0.73,4.77,0.66,141.0
7068.0,Almond Milk,40.0,5.64,0.94,,7.51,0.17,,0.27,129.0
7069.0,2% Milk,50.0,7.31,2.55,2.15,9.02,0.56,4.53,0.84,103.0
7070.0,Oat Milk,80.0,6.55,,,3.4,0.48,2.99,0.62,133.0
7071.0,Skim Milk,41.0,3.02,0.13,6.8,2.33,0.97,2.56,0.46,98.0
7072.0,Whole Milk,43.0,4.34,,7.82,8.81,0.91,2.93,0.28,89.0
7073.0,Cashew Milk,71.0,4.72,4.26,9.31,,0.07,5.35,0.42,100.0
7074.0,Soy Milk,72.0,,4.82,6.45,3.46,0.97,,0.32,85.0
7075.0,Oat Milk,46.0,7.35,4.96,2.12,1.77,0.61,5.1,0.53,119.0
7076.0,,44.0,1.65,2.56,4.09,,0.24,,0.15,135.0
7077.0,2% Milk,53.0,3.76,,6.69,,0.58,1.6,0.13,97.0
7078.0,,42.0,2.7,4.18,7.09,3.76,0.34,1.65,0.31,
,Soy Milk,41.0,7.5,3.21,8.3,5.36,,7.61,,
7080.0,,64.0,1.31,4.94,9.1,7.63,,7.08,0.99,95.0
7081.0,Skim Milk,73.0,,1.47,4.09,4.56,0.91,7.39,0.05,143.0
7082.0,Almond Milk,41.0,6.16,,6.96,8.09,0.23,1.49,,
7083.0,,57.0,1.98,,3.79,4.26,0.85,6.26,0.63,90.0
7084.0,Oat Milk,67.0,4.06,,8.38,8.0,0.78,5.65,0.19,88.0
7085.0,Oat Milk,53.0,7.02,3.1,9.91,9.4,0.37,7.44,0.02,129.0
7086.0,,63.0,1.36,3.34,9.63,1.94,0.22,7.38,0.31,93.0
7087.0,Coconut Milk,,6.19,0.47,,8.84,0.53,6.12,0.37,142.0
7088.0,Coconut Milk,,5.16,0.37,10.63,2.52,0.02,5.27,0.98,150.0
7089.0,Oat Milk,75.0,7.99,1.26,4.5,8.51,0.94,,0.06,136.0
7090.0,Cashew Milk,77.0,2.88,3.88,1.91,6.19,0.09,4.12,0.96,131.0
7091.0,Oat Milk,78.0,4.05,1.16,4.09,7.45,0.8,1.68,0.9,105.0
7092.0,Coconut Milk,73.0,3.9,1.46,10.53,9.3,0.77,6.66,0.38,112.0
7093.0,Almond Milk,49.0,6.88,0.83,11.67,,0.6,4.65,0.52,129.0
7094.0,Coconut Milk,75.0,4.36,0.78,3.85,2.03,0.76,6.76,0.17,84.0
7095.0,Almond Milk,,3.02,0.81,6.83,9.4,,2.68,,97.0
7096.0,Coconut Milk,,1.19,0.9,9.97,,0.09,1.17,1.0,118.0
7097.0,Soy Milk,45.0,3.56,,5.17,,0.72,7.76,0.45,
7098.0,Coconut Milk,53.0,6.46,4.56,9.63,2.36,0.63,,0.93,123.0
7099.0,Coconut Milk,50.0,2.3,1.61,3.06,8.4,0.25,7.94,0.8,122.0
7100.0,Soy Milk,53.0,,3.73,8.2,1.92,0.36,5.16,0.66,139.0
7101.0,Whole Milk,61.0,2.46,0.96,1.04,5.5,0.55,7.48,0.64,136.0
7102.0,Oat Milk,64.0,6.61,,1.51,8.27,0.85,1.47,0.25,93.0
7103.0,2% Milk,45.0,5.29,2.37,,1.16,0.8,5.41,0.83,138.0
7104.0,,48.0,,0.25,4.53,9.17,0.95,3.41,0.88,143.0
7105.0,2% Milk,75.0,2.26,3.98,3.57,8.2,0.8,5.59,0.74,82.0
7106.0,2% Milk,63.0,7.49,0.62,8.16,4.22,0.34,6.05,0.13,148.0
7107.0,Oat Milk,42.0,5.93,4.84,1.74,0.87,,5.72,0.69,107.0
7108.0,Whole Milk,76.0,4.86,2.67,,8.5,0.48,2.1,0.22,134.0
7109.0,Whole Milk,65.0,0.99,0.26,9.39,1.8,0.56,,0.83,146.0
7110.0,Almond Milk,,5.59,4.08,8.53,1.67,0.14,2.02,0.81,88.0
7111.0,Skim Milk,47.0,2.54,2.08,1.09,8.59,0.3,7.82,0.73,114.0
7112.0,2% Milk,51.0,4.11,3.83,3.94,7.02,0.03,5.86,0.72,100.0
7113.0,Cashew Milk,45.0,5.91,2.07,4.68,9.72,0.78,1.41,0.26,135.0
7114.0,Coconut Milk,72.0,0.93,1.93,1.84,2.64,0.38,3.78,0.92,
7115.0,2% Milk,44.0,1.14,1.34,6.46,5.0,0.72,3.13,0.05,148.0
,Whole Milk,46.0,6.78,3.34,7.28,4.31,0.18,2.25,0.45,97.0
7117.0,Soy Milk,60.0,7.77,2.91,5.49,4.45,0.95,2.09,,82.0
7118.0,Soy Milk,80.0,3.51,3.57,9.2,9.14,0.8,2.73,0.94,144.0
7119.0,Oat Milk,78.0,7.48,,2.46,7.69,0.42,,0.19,141.0
,Coconut Milk,68.0,6.43,3.78,2.57,9.0,0.96,3.3,0.05,106.0
7121.0,Soy Milk,56.0,6.73,,11.24,9.47,0.58,6.54,0.01,85.0
7122.0,Coconut Milk,53.0,0.77,2.14,1.53,,0.0,1.12,0.96,131.0
7123.0,Almond Milk,79.0,5.58,4.47,6.81,9.08,0.69,3.68,0.59,100.0
7124.0,Soy Milk,58.0,4.21,1.66,1.66,2.35,0.58,5.72,,139.0
7125.0,,,2.39,0.58,12.0,5.84,,3.71,0.82,141.0
7126.0,,44.0,2.01,4.2,1.35,8.34,0.31,1.63,0.92,88.0
7127.0,,74.0,,,6.64,0.75,0.47,1.79,0.52,149.0
7128.0,Oat Milk,42.0,,4.77,5.28,,0.66,2.62,0.72,
7129.0,Oat Milk,63.0,,,7.57,1.0,0.82,,0.37,141.0
7130.0,2% Milk,49.0,7.88,2.66,6.46,3.41,0.59,2.15,0.12,97.0
7131.0,Soy Milk,75.0,7.23,3.32,11.7,1.1,0.2,2.66,0.99,126.0
7132.0,,54.0,4.59,0.28,7.71,,0.06,2.65,0.83,98.0
7133.0,2% Milk,40.0,1.4,4.6,8.55,3.54,0.37,6.0,0.57,107.0
7134.0,Whole Milk,69.0,6.03,1.79,8.16,6.01,0.71,2.99,0.85,122.0
7135.0,2% Milk,57.0,1.87,2.77,4.17,2.16,0.74,3.5,0.78,131.0
7136.0,Oat Milk,63.0,4.52,0.24,2.09,7.75,,2.28,0.89,134.0
7137.0,2% Milk,66.0,3.99,2.05,8.95,1.01,0.59,5.86,0.09,128.0
,Skim Milk,75.0,3.39,2.27,10.26,2.09,0.46,5.97,0.46,96.0
7139.0,Oat Milk,50.0,1.23,4.49,,7.59,,4.94,0.09,
7140.0,Skim Milk,56.0,4.7,1.61,,7.51,0.05,4.49,0.09,102.0
7141.0,Soy Milk,51.0,2.25,1.18,4.06,6.6,0.04,7.46,0.41,143.0
7142.0,Soy Milk,43.0,7.75,2.99,8.93,4.04,0.11,2.47,0.07,84.0
7143.0,Cashew Milk,48.0,5.73,0.1,9.49,6.81,,4.54,0.48,81.0
7144.0,Coconut Milk,63.0,3.18,1.14,4.44,4.99,0.76,7.39,,128.0
,Cashew Milk,54.0,,2.29,9.28,4.66,0.44,1.12,0.31,
7146.0,,53.0,1.15,,1.25,2.78,0.63,,0.66,
7147.0,2% Milk,71.0,1.07,4.49,,6.07,0.07,6.07,0.41,
7148.0,Cashew Milk,70.0,1.02,,6.49,7.46,0.04,6.15,0.21,112.0
7149.0,Whole Milk,69.0,7.94,3.0,2.24,7.07,,5.03,0.56,146.0
7150.0,Skim Milk,77.0,3.96,0.36,10.54,6.62,0.26,7.06,0.14,124.0
7151.0,2% Milk,52.0,5.21,4.41,2.99,5.23,,6.25,0.34,134.0
7152.0,Skim Milk,45.0,,1.6,10.4,6.16,0.94,6.21,0.32,127.0
7153.0,Skim Milk,58.0,1.91,,10.36,3.59,0.31,1.15,0.51,124.0
7154.0,Oat Milk,57.0,1.74,,6.37,7.9,0.46,4.3,0.56,107.0
7155.0,Coconut Milk,70.0,3.26,4.27,4.45,9.4,0.21,1.96,0.53,106.0
7156.0,2% Milk,62.0,3.96,1.38,6.25,3.54,0.24,5.2,,99.0
7157.0,Coconut Milk,60.0,3.59,,1.09,6.68,0.29,1.54,0.85,84.0
7158.0,Whole Milk,40.0,4.4,4.61,7.47,7.49,0.51,4.99,0.39,87.0
,Oat Milk,59.0,7.72,2.86,2.99,0.68,0.43,3.92,0.7,145.0
7160.0,Soy Milk,40.0,5.01,4.64,9.93,5.26,0.3,6.19,0.42,100.0
7161.0,Whole Milk,61.0,3.18,0.13,,2.9,0.99,3.26,0.31,133.0
7162.0,Skim Milk,47.0,4.94,3.15,11.22,2.19,0.0,2.53,0.99,107.0
7163.0,Coconut Milk,55.0,,1.49,8.46,2.12,0.2,5.68,0.15,105.0
,Almond Milk,52.0,,2.03,3.2,,0.21,2.81,0.77,103.0
7165.0,Coconut Milk,44.0,1.51,1.49,5.55,2.74,0.07,2.77,0.44,129.0
7166.0,,65.0,5.0,4.67,3.07,2.75,,2.65,0.6,141.0
,2% Milk,59.0,2.96,1.68,,7.92,0.43,,0.5,135.0
7168.0,Skim Milk,43.0,4.96,4.62,4.98,5.55,0.2,3.31,0.37,143.0
,Almond Milk,51.0,5.36,,6.7,4.31,0.17,3.53,0.46,150.0
7170.0,Whole Milk,76.0,2.82,3.24,9.6,3.21,0.5,3.48,0.01,134.0
7171.0,Cashew Milk,59.0,0.58,0.74,1.24,9.59,0.68,3.19,0.42,114.0
7172.0,Soy Milk,51.0,6.37,4.88,2.97,5.84,0.6,7.53,0.92,97.0
